"","gene_id","target_id","gene_description","pval","qval","test_stat","rss","degrees_free","mean_obs","var_obs","tech_var","sigma_sq","smooth_sigma_sq","final_sigma_sq"
"11","Phvul.002G180200","Phvul.002G180200.1","K08150 - MFS transporter, SP family, solute carrier family 2 (myo-inositol transporter), member 13 (SLC2A13, ITR)  (1 of 10)",4.01899766793567e-07,0.00215463878154251,25.6851887885997,3.83261239620169,1,5.41118543192404,0.766522479240337,0.00542079834720672,0.761101680893131,0.022815519858964,0.761101680893131
"12","Phvul.010G034400","Phvul.010G034400.1","K08472 - mlo protein (MLO)  (1 of 20)",1.1718397577517e-06,0.00263214740253662,23.6229105770154,8.81418235344764,1,4.14843651043003,1.76283647068953,0.029912960981787,1.73292350970774,0.041835265462202,1.73292350970774
"13","Phvul.004G025000","Phvul.004G025000.2","PTHR23070//PTHR23070:SF19 - BCS1 AAA-TYPE ATPASE // SUBFAMILY NOT NAMED (1 of 1)",1.64150720627996e-06,0.00303957815402213,22.9746622452767,4.24128011350318,1,5.42540552814327,0.848256022700634,0.00661534024874525,0.84164068245189,0.0227007608417786,0.84164068245189
"14","Phvul.007G186900","Phvul.007G186900.1","",1.48454030619034e-06,0.00303957815402213,23.1679104973959,9.3034778988275,1,6.08717201033738,1.8606955797655,0.00464189099872896,1.85605368876677,0.0190888397739836,1.85605368876677
"15","Phvul.007G050400","Phvul.007G050400.1","PF01657//PF07714 - Salt stress response/antifungal (Stress-antifung)  // Protein tyrosine kinase (Pkinase_Tyr)  (1 of 40)",1.6915364068536e-06,0.00303957815402213,22.9169501033252,3.46066597957042,1,5.50216589738435,0.692133195914085,0.00548428684417668,0.686648909069907,0.0221099845780948,0.686648909069907
"16","Phvul.009G234500","Phvul.009G234500.1","KOG0617 - Ras suppressor protein (contains leucine-rich repeats) (1 of 30)",1.95601149762907e-06,0.00321754173111787,22.6377716164344,3.78681279059459,1,6.26217972593571,0.757362558118919,0.00330373832999164,0.754058819788927,0.0186319562333058,0.754058819788927
"17","Phvul.009G105300","Phvul.009G105300.1","",2.26806013546188e-06,0.00321754173111787,22.3534434629011,3.92123611384985,1,6.9101017575992,0.784247222769972,0.00126460765835041,0.78298261511162,0.0190613948312536,0.78298261511162
"18","Phvul.009G116600","Phvul.009G116600.1","PTHR22595:SF34 - BASIC ENDOCHITINASE B (1 of 8)",2.24315122051715e-06,0.00321754173111787,22.3746519149606,2.80700532899244,1,8.33074686521744,0.561401065798487,0.000379641578329881,0.561021424220158,0.0311611546639522,0.561021424220158
"19","Phvul.005G174000","Phvul.005G174000.1","K03301 - ATP:ADP antiporter, AAA family (TC.AAA)  (1 of 3)",2.20158871936287e-06,0.00321754173111787,22.4105715108284,7.14425024606036,1,6.01797207771191,1.42885004921207,0.0040766056279759,1.4247734435841,0.0193323106282225,1.4247734435841
"20","Phvul.006G168300","Phvul.006G168300.1","2.1.2.1 - Glycine hydroxymethyltransferase / Threonine aldolase (1 of 8)",2.62796504209185e-06,0.00321973498838835,22.070655570512,2.4652298982114,1,8.32742996600218,0.49304597964228,0.000133209006611536,0.492912770635668,0.0311128980431456,0.492912770635668
"21","Phvul.006G168300","Phvul.006G168300.2","",2.62796504209185e-06,0.00321973498838835,22.070655570512,2.4652298982114,1,8.32742996600218,0.49304597964228,0.000133209006611536,0.492912770635668,0.0311128980431456,0.492912770635668
"22","Phvul.002G310600","Phvul.002G310600.1","PTHR23500:SF14 - SUGAR TRANSPORT PROTEIN 14 (1 of 3)",2.488934553186e-06,0.00321973498838835,22.1750019857511,1.85743065479814,1,7.00318484347283,0.371486130959627,0.00104273220105244,0.370443398758575,0.0194093446732098,0.370443398758575
"23","Phvul.003G117200","Phvul.003G117200.1","PTHR31080:SF18 - CELL WALL / VACUOLAR INHIBITOR OF FRUCTOSIDASE 1-RELATED (1 of 5)",3.71540623796993e-06,0.00354505489939275,21.4063397492057,4.1957514051754,1,4.52548953532217,0.83915028103508,0.0159744009942437,0.823175880040836,0.034017420215835,0.823175880040836
"24","Phvul.003G058000","Phvul.003G058000.1","PTHR31828:SF1 - PHOSPHOLIPASE A1-IIALPHA-RELATED (1 of 3)",3.81414973964495e-06,0.00354505489939275,21.3560511584589,1.71923475332666,1,5.41323066268441,0.343846950665332,0.00468090890643123,0.339166041758901,0.022798912159348,0.339166041758901
"25","Phvul.009G262300","Phvul.009G262300.1","PTHR22835:SF262 - GDSL ESTERASE/LIPASE 5-RELATED (1 of 3)",3.77641762702118e-06,0.00354505489939275,21.3751116307147,1.45900494186353,1,6.30265861256004,0.291800988372706,0.00196181722805125,0.289839171144654,0.0185634215685944,0.289839171144654
"26","Phvul.001G042200","Phvul.001G042200.1","PTHR31429:SF3 - WRKY TRANSCRIPTION FACTOR 40-RELATED (1 of 4)",3.17534634948204e-06,0.00354505489939275,21.7075768460251,4.88377663333006,1,4.00159070014638,0.976755326666013,0.0252657685881641,0.951489558077848,0.0463330681130648,0.951489558077848
"27","Phvul.001G085200","Phvul.001G085200.1","PTHR36762:SF2 - A.THALIANA MRNA (ORF19) FROM CHROMOSOME III (1 of 1)",3.34102424762987e-06,0.00354505489939275,21.6100167252536,9.25027241160234,1,6.04955885236801,1.85005448232047,0.00514548623699803,1.84490899608347,0.0192172391600565,1.84490899608347
"28","Phvul.002G213300","Phvul.002G213300.1","3.5.1.19 - Nicotinamidase / Nicotine deamidase (1 of 2)",3.54606806238775e-06,0.00354505489939275,21.4957873477533,1.80341041615568,1,6.52181902604856,0.360682083231136,0.00235945672314608,0.35832262650799,0.0184333310721005,0.35832262650799
"29","Phvul.002G033200","Phvul.002G033200.2","",3.07935730514905e-06,0.00354505489939275,21.7664650774509,1.9198735337091,1,5.77385904245995,0.38397470674182,0.00364027668102211,0.380334430060797,0.0204087637088446,0.380334430060797
"30","Phvul.002G144600","Phvul.002G144600.1","PTHR11695:SF497 - CINNAMYL ALCOHOL DEHYDROGENASE 6-RELATED (1 of 3)",4.18164005721104e-06,0.00375706420340222,21.1797289989987,2.19665131360317,1,7.14286169480844,0.439330262720636,0.000960240645731171,0.438370022074903,0.0200824442714008,0.438370022074903
"31","Phvul.009G136000","Phvul.009G136000.1","",4.73449054031976e-06,0.00411656316205738,20.9418040671249,1.72173504469422,1,6.42525876553132,0.344347008938844,0.0053526257393834,0.338994383199461,0.0184491094125764,0.338994383199461
"32","Phvul.010G066900","Phvul.010G066900.1","1.11.1.7 - Peroxidase / Lactoperoxidase (1 of 96)",6.50760189568288e-06,0.00413682650868881,20.332782395042,3.12155112359496,1,4.64140501119955,0.624310224718994,0.0118446610373049,0.612465563681688,0.0320967830743514,0.612465563681688
"33","Phvul.003G233200","Phvul.003G233200.1","PTHR22952//PTHR22952:SF186 - CAMP-RESPONSE ELEMENT BINDING PROTEIN-RELATED // SUBFAMILY NOT NAMED (1 of 2)",6.59087238969885e-06,0.00413682650868881,20.3084540395412,6.21298009485212,1,5.14509139836323,1.24259601897042,0.00942173104056915,1.23317428792985,0.0252744739274449,1.23317428792985
"34","Phvul.009G173900","Phvul.009G173900.1","",5.49781391262618e-06,0.00413682650868881,20.655530914868,12.9228195337371,1,3.36582456560438,2.58456390674742,0.102161260569743,2.48240264617768,0.0812072183234776,2.48240264617768
"35","Phvul.005G089800","Phvul.005G089800.1","4.2.3.75 - (-)-germacrene D synthase (1 of 15)",6.60827480981977e-06,0.00413682650868881,20.303408729167,6.49817254066097,1,7.04006876699507,1.29963450813219,0.00144875575487644,1.29818575237732,0.0195721653364308,1.29818575237732
"36","Phvul.005G171900","Phvul.005G171900.1","KOG0265//KOG0279 - U5 snRNP-specific protein-like factor and related proteins // G protein beta subunit-like protein (1 of 1)",5.94301995190159e-06,0.00413682650868881,20.5064644157793,9.33046210982784,1,6.44339675755346,1.86609242196557,0.00399845628737541,1.86209396567819,0.0184416345984347,1.86209396567819
"37","Phvul.005G045100","Phvul.005G045100.1","PTHR33076:SF4 - NON-SPECIFIC LIPID-TRANSFER PROTEIN 8 (1 of 1)",5.664111638301e-06,0.00413682650868881,20.5984783445858,5.2350133314236,1,7.40563722477266,1.04700266628472,0.000899589012524184,1.0461030772722,0.0216549156185904,1.0461030772722
"38","Phvul.005G038500","Phvul.005G038500.1","",6.50493950366074e-06,0.00413682650868881,20.3335653866943,4.1773650187943,1,3.91708130695289,0.83547300375886,0.0261588601419294,0.80931414361693,0.0495200502521059,0.80931414361693
"39","Phvul.008G158106","Phvul.008G158106.1","K13495 - cis-zeatin O-glucosyltransferase (CISZOG)  (1 of 5)",5.77459901352334e-06,0.00413682650868881,20.5614950469628,4.20586391601589,1,5.11047578123193,0.841172783203176,0.00898005875916555,0.832192724444012,0.0256416943889931,0.832192724444012
"40","Phvul.008G011900","Phvul.008G011900.1","PTHR19375//PTHR19375:SF227 - HEAT SHOCK PROTEIN 70KDA // SUBFAMILY NOT NAMED (1 of 5)",6.46177015591787e-06,0.00413682650868881,20.3463062937416,1.06018279202684,1,6.50905056481594,0.212036558405368,0.00170743457113182,0.210329123834236,0.0184319563811034,0.210329123834236
"41","Phvul.004G061900","Phvul.004G061900.1","PTHR23500:SF118 - PLASTIDIC GLUCOSE TRANSPORTER 4 (1 of 3)",6.75300016258469e-06,0.00413682650868881,20.2619593956382,1.01063334971462,1,7.28350009988988,0.202126669942923,0.000749697233496581,0.201376972709427,0.0208743173587911,0.201376972709427
"42","Phvul.006G124700","Phvul.006G124700.1","PTHR32448:SF25 - FAD-BINDING BERBERINE FAMILY PROTEIN-RELATED (1 of 5)",4.96131732095944e-06,0.00413682650868881,20.852162741135,5.91793008060462,1,3.88884807989302,1.18358601612092,0.0336596586193512,1.14992635750157,0.0506633035727803,1.14992635750157
"43","Phvul.002G025000","Phvul.002G025000.1","1.14.13.121 - Premnaspirodiene oxygenase / Hyoscymus muticus premnaspirodiene oxygenase (1 of 13)",5.63736048855573e-06,0.00413682650868881,20.6075415971615,10.5804580370855,1,6.79058909345862,2.11609160741711,0.0024581340262793,2.11363347339083,0.0187362221070252,2.11363347339083
"44","Phvul.002G306200","Phvul.002G306200.1","1.13.99.1 - Inositol oxygenase / Myo-inositol oxygenase (1 of 8)",6.08413632968119e-06,0.00413682650868881,20.4615474828892,8.73279435190403,1,7.50759866863402,1.74655887038081,0.000876037287737473,1.74568283309307,0.022377377323476,1.74568283309307
"45","Phvul.008G011400","Phvul.008G011400.1","PTHR19375//PTHR19375:SF227 - HEAT SHOCK PROTEIN 70KDA // SUBFAMILY NOT NAMED (1 of 5)",7.09644291579858e-06,0.00425061160783189,20.1670616226455,1.01507371325532,1,6.3523243922842,0.203014742651065,0.00209422826066965,0.200920514390395,0.0185007035409512,0.200920514390395
"46","Phvul.002G121000","Phvul.002G121000.1","PF00892 - EamA-like transporter family (EamA)  (1 of 74)",7.56906900595968e-06,0.00434078055290717,20.0437452446941,1.86314371059907,1,5.59037915658926,0.372628742119814,0.00213183448406756,0.370496907635747,0.0214909034292049,0.370496907635747
"47","Phvul.002G121000","Phvul.002G121000.4","",7.56906900595968e-06,0.00434078055290717,20.0437452446941,1.86314371059907,1,5.59037915658926,0.372628742119814,0.00213183448406756,0.370496907635747,0.0214909034292049,0.370496907635747
"48","Phvul.003G194400","Phvul.003G194400.1","PTHR21319:SF17 - ZINC ION BINDING PROTEIN (1 of 1)",8.13542067379088e-06,0.00440257590114317,19.9057749580146,1.71081810680132,1,8.74512401996841,0.342163621360264,0.00018759555325804,0.341976025807007,0.0382688724748779,0.341976025807007
"49","Phvul.011G166800","Phvul.011G166800.1","",8.16683219771308e-06,0.00440257590114317,19.8984075921914,1.71017344237392,1,6.84603552366575,0.342034688474785,0.00129164762100936,0.340743040853776,0.0188709597679521,0.340743040853776
"50","Phvul.006G161200","Phvul.006G161200.1","PTHR31352:SF3 - INACTIVE BETA-AMYLASE 9 (1 of 1)",8.14280898680658e-06,0.00440257590114317,19.9040395125442,2.5463594069572,1,7.34872980990273,0.509271881391439,0.000901999478667894,0.508369881912771,0.0212800544159298,0.508369881912771
"51","Phvul.011G160700","Phvul.011G160700.1","",8.40850808205464e-06,0.00444397895771963,19.842657734022,17.3889240113104,1,3.25667361668971,3.47778480226208,0.143671129415005,3.33411367284708,0.0908557842431008,3.33411367284708
"52","Phvul.009G239100","Phvul.009G239100.1","6.1.1.6 - Lysine--tRNA ligase / Lysyl-tRNA synthetase (1 of 4)",9.1988173765027e-06,0.00450808951938643,19.670971524753,2.31032146199093,1,5.63303423289955,0.462064292398186,0.00444788680859215,0.457616405589594,0.0212145304617663,0.457616405589594
"53","Phvul.009G044400","Phvul.009G044400.1","K05279 - flavonol 3-O-methyltransferase (E2.1.1.76)  (1 of 1)",9.11242534342241e-06,0.00450808951938643,19.6890029198782,0.952895295079215,1,7.70829732656038,0.190579059015843,0.000504353581094508,0.190074705434748,0.0240042075860121,0.190074705434748
"54","Phvul.007G177300","Phvul.007G177300.1","K02721 - photosystem II PsbW protein (psbW)  (1 of 2)",8.83480790102145e-06,0.00450808951938643,19.7481303706343,3.80645206607522,1,4.80706431751212,0.761290413215043,0.0109470648876245,0.750343348327419,0.0294718572937459,0.750343348327419
"55","Phvul.002G174500","Phvul.002G174500.1","",9.05659797649755e-06,0.00450808951938643,19.7007465050802,4.23568812783221,1,5.68373572815411,0.847137625566442,0.00511337883481581,0.842024246731627,0.0209055395249095,0.842024246731627
"56","Phvul.003G025800","Phvul.003G025800.1","PTHR10696//PTHR10696:SF29 - GAMMA-BUTYROBETAINE HYDROXYLASE-RELATED // SUBFAMILY NOT NAMED (1 of 1)",9.81777020867357e-06,0.00467005533101319,19.5465534328413,5.84088296848163,1,4.56682981189623,1.16817659369633,0.0174374065887427,1.15073918710758,0.0333232192563375,1.15073918710758
"57","Phvul.007G140600","Phvul.007G140600.1","K00051 - malate dehydrogenase (NADP+) (E1.1.1.82)  (1 of 1)",9.87583118897944e-06,0.00467005533101319,19.5352891557914,1.63543510204072,1,6.80866090481355,0.327087020408144,0.00116247363638688,0.325924546771758,0.0187771722870171,0.325924546771758
"58","Phvul.009G116500","Phvul.009G116500.2","PTHR22595:SF34 - BASIC ENDOCHITINASE B (1 of 8)",1.02680344155326e-05,0.00477180344200458,19.4608971115373,3.2757296006022,1,6.48044902332658,0.65514592012044,0.0021313036372359,0.653014616483204,0.0184327686768948,0.653014616483204
"59","Phvul.003G042700","Phvul.003G042700.1","PF07168 - Ureide permease (Ureide_permease)  (1 of 3)",1.18294341463872e-05,0.00506112012669397,19.1906020586196,2.40298570483442,1,6.36617323852079,0.480597140966884,0.0022802801517157,0.478316860815167,0.0184875982895022,0.478316860815167
"60","Phvul.008G053600","Phvul.008G053600.1","PTHR11802//PTHR11802:SF102 - SERINE PROTEASE FAMILY S10 SERINE CARBOXYPEPTIDASE // SUBFAMILY NOT NAMED (1 of 1)",1.1787787974595e-05,0.00506112012669397,19.1973343734795,1.75229555619786,1,6.81661615582772,0.350459111239571,0.00134013745900391,0.349118973780567,0.018796099009139,0.349118973780567
"61","Phvul.001G105700","Phvul.001G105700.1","PTHR12385:SF51 - F20H23.27 PROTEIN-RELATED (1 of 2)",1.13136226136347e-05,0.00506112012669397,19.2757153112295,2.0296642101407,1,5.99113670899129,0.405932842028141,0.00985088852452021,0.39608195350362,0.0194349803690473,0.39608195350362
"62","Phvul.006G086100","Phvul.006G086100.1","PF00501//PF13193 - AMP-binding enzyme (AMP-binding)  // AMP-binding enzyme C-terminal domain (AMP-binding_C)  (1 of 29)",1.12390310607308e-05,0.00506112012669397,19.2883450630014,6.58783611368912,1,5.53105551935782,1.31756722273783,0.00721475814148761,1.31035246459634,0.0219001863072919,1.31035246459634
"63","Phvul.006G142700","Phvul.006G142700.2","K14445 - solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 2/3/5 (SLC13A2_3_5)  (1 of 1)",1.15489091218057e-05,0.00506112012669397,19.236417830724,9.28316023463135,1,6.148935675745,1.85663204692627,0.00388694894026454,1.85274509798601,0.0188998656362074,1.85274509798601
"64","Phvul.007G257500","Phvul.007G257500.1","PTHR24298:SF129 - CYTOCHROME P450 (1 of 6)",1.23740404631691e-05,0.00521140447881657,19.104690477095,2.25498591321239,1,6.26754793128437,0.450997182642479,0.00250892706662124,0.448488255575857,0.0186219993396667,0.448488255575857
"65","Phvul.009G104400","Phvul.009G104400.1","PTHR31744:SF6 - NAC DOMAIN CONTAINING PROTEIN 38 (1 of 2)",1.37607570427793e-05,0.00524846544897384,18.902010459772,3.35264438632513,1,4.92127542399571,0.670528877265026,0.0144335102294598,0.656095367035566,0.027887853725005,0.656095367035566
"66","Phvul.009G060000","Phvul.009G060000.1","PTHR24286:SF28 - CYTOCHROME P450, FAMILY 722, SUBFAMILY A, POLYPEPTIDE 1 (1 of 1)",1.36761923128447e-05,0.00524846544897384,18.9137701600653,5.83544397319876,1,4.80512503960241,1.16708879463975,0.0146370567176095,1.15245173792214,0.0295004469946893,1.15245173792214
"67","Phvul.011G214400","Phvul.011G214400.1","PF00069//PF01453 - Protein kinase domain (Pkinase)  // D-mannose binding lectin (B_lectin)  (1 of 8)",1.32112790004239e-05,0.00524846544897384,18.9797550825247,4.38213546941856,1,4.5299203278696,0.876427093883713,0.0128369306179109,0.863590163265802,0.0339423218991311,0.863590163265802
"68","Phvul.008G160500","Phvul.008G160500.1","",1.3653697429749e-05,0.00524846544897384,18.916910630318,5.27934647132798,1,4.4096826741722,1.05586929426559,0.0677682787333787,0.988101015532217,0.0360662451061814,0.988101015532217
"69","Phvul.004G055800","Phvul.004G055800.1","KOG1176 - Acyl-CoA synthetase (1 of 11)",1.32094370371489e-05,0.00524846544897384,18.9800211232112,2.4062002433636,1,5.51377880980185,0.48124004867272,0.00478836592540182,0.476451682747317,0.0220248257992051,0.476451682747317
"70","Phvul.002G324900","Phvul.002G324900.1","2.7.13.3//3.1.3.16 - Histidine kinase / Protein kinase (histidine) // Protein-serine/threonine phosphatase / Serine/threonine specific protein phosphatase (1 of 2)",1.40197934379356e-05,0.00524846544897384,18.8664349804751,0.828044037715361,1,6.13350290327341,0.165608807543072,0.00082488881118045,0.164783918731892,0.0189444234529921,0.164783918731892
"71","Phvul.002G324900","Phvul.002G324900.2","",1.40197934379356e-05,0.00524846544897384,18.8664349804751,0.828044037715361,1,6.13350290327341,0.165608807543072,0.00082488881118045,0.164783918731892,0.0189444234529921,0.164783918731892
"72","Phvul.002G324900","Phvul.002G324900.3","",1.40197934379356e-05,0.00524846544897384,18.8664349804751,0.828044037715361,1,6.13350290327341,0.165608807543072,0.00082488881118045,0.164783918731892,0.0189444234529921,0.164783918731892
"73","Phvul.010G099700","Phvul.010G099700.1","PTHR15486:SF27 - GLYCEROL-3-PHOSPHATE 2-O-ACYLTRANSFERASE 4-RELATED (1 of 1)",1.56181469448444e-05,0.00526214415939171,18.6605402259145,1.70196575972897,1,5.37019101744465,0.340393151945794,0.00528914736201149,0.335104004583783,0.0231556486596787,0.335104004583783
"74","Phvul.010G063900","Phvul.010G063900.1","PTHR21495:SF77 - DIRIGENT PROTEIN 19 (1 of 6)",1.47167128501048e-05,0.00526214415939171,18.7739036258987,1.48058028288699,1,8.23105461377483,0.296116056577399,0.000311296125378347,0.295804760452019,0.0297637989622918,0.295804760452019
"75","Phvul.003G226900","Phvul.003G226900.1","K01177 - beta-amylase (E3.2.1.2)  (1 of 5)",1.55524415315039e-05,0.00526214415939171,18.6685783959318,10.5164752815454,1,5.71899007897496,2.10329505630908,0.00661868737944029,2.09667636892964,0.0207032034360729,2.09667636892964
"76","Phvul.009G075100","Phvul.009G075100.1","PTHR11825:SF54 - BRANCHED-CHAIN-AMINO-ACID AMINOTRANSFERASE 1, MITOCHONDRIAL (1 of 1)",1.49413612612713e-05,0.00526214415939171,18.7450125454206,16.1330650445126,1,6.3726110365659,3.22661300890253,0.00548813498165366,3.22112487392087,0.0184821757481417,3.22112487392087
"77","Phvul.011G169900","Phvul.011G169900.1","PF00197 - Trypsin and protease inhibitor (Kunitz_legume)  (1 of 24)",1.50421103484062e-05,0.00526214415939171,18.7321970563933,11.6604795663245,1,4.72288467470653,2.33209591326491,0.0371917824843122,2.2949041307806,0.0307696598225623,2.2949041307806
"78","Phvul.001G141600","Phvul.001G141600.1","PTHR31314:SF7 - MYB-LIKE HTH TRANSCRIPTIONAL REGULATOR FAMILY PROTEIN (1 of 4)",1.50159005140992e-05,0.00526214415939171,18.7355226851804,1.16798165540508,1,5.78098663887091,0.233596331081016,0.00355543724510034,0.230040893835916,0.0203723483603239,0.230040893835916
"79","Phvul.006G179600","Phvul.006G179600.1","PTHR22835//PTHR22835:SF261 - ZINC FINGER FYVE DOMAIN CONTAINING PROTEIN // SUBFAMILY NOT NAMED (1 of 2)",1.54022906828942e-05,0.00526214415939171,18.6870761000882,1.86785634760374,1,5.39386406958337,0.373571269520749,0.00501557110383488,0.368555698416913,0.0229575506459052,0.368555698416913
"80","Phvul.002G156500","Phvul.002G156500.1","PTHR22950:SF269 - EXPRESSED PROTEIN (1 of 5)",1.48001182224577e-05,0.00526214415939171,18.7631258408532,1.34163340406835,1,6.70954619418821,0.268326680813669,0.00141043081537014,0.266916249998299,0.0185863453699335,0.266916249998299
"81","Phvul.004G162300","Phvul.004G162300.1","1.2.1.5 - Aldehyde dehydrogenase (NAD(P)(+)) (1 of 4)",1.60770295128494e-05,0.005321705837992,18.6053315451667,4.43582422704229,1,4.82616826209102,0.887164845408458,0.00963682251034403,0.877528022898113,0.0291933687733145,0.877528022898113
"82","Phvul.002G066300","Phvul.002G066300.1","PF07063 - Domain of unknown function (DUF1338) (DUF1338)  (1 of 1)",1.61898003530216e-05,0.005321705837992,18.5920062627261,1.70524892674207,1,6.18350195023022,0.341049785348413,0.0022781199163642,0.338771665432049,0.0188068109262167,0.338771665432049
"83","Phvul.009G132900","Phvul.009G132900.1","1.2.1.25 - 2-oxoisovalerate dehydrogenase (acylating) (1 of 2)",1.66926375695303e-05,0.00542088377167616,18.5337026867533,4.36751977144895,1,3.70374489520929,0.873503954289789,0.0367139748193032,0.836789979470487,0.0591940244282218,0.836789979470487
"84","Phvul.009G064700","Phvul.009G064700.1","PTHR11183:SF44 - UDP-GLUCURONATE:XYLAN ALPHA-GLUCURONOSYLTRANSFERASE 2 (1 of 2)",1.76372138631069e-05,0.00565944598174029,18.4287992520775,1.438973765887,1,4.86123928444309,0.2877947531774,0.0088838209479684,0.278910932229432,0.0286966465207554,0.278910932229432
"85","Phvul.009G136000","Phvul.009G136000.2","PTHR10219:SF34 - GENOMIC DNA, CHROMOSOME 3, P1 CLONE: MXL8 (1 of 2)",1.82748011481586e-05,0.00572408940575714,18.3611330079253,1.62128295190925,1,5.80553140777266,0.32425659038185,0.0135204322911684,0.310736158090682,0.0202501791288348,0.310736158090682
"86","Phvul.004G039300","Phvul.004G039300.1","PTHR13593:SF46 - F21F23.12 PROTEIN (1 of 3)",1.84757653150134e-05,0.00572408940575714,18.3402957842352,2.04850703741285,1,4.65957364175713,0.409701407482569,0.0101835890202932,0.399517818462276,0.0318005996534731,0.399517818462276
"87","Phvul.002G084400","Phvul.002G084400.1","PTHR11214:SF129 - BETA-1,3-GALACTOSYLTRANSFERASE 15 (1 of 1)",1.82630865498312e-05,0.00572408940575714,18.3623547409476,0.803158048201217,1,6.14025093260078,0.160631609640244,0.00239113864215399,0.158240470998089,0.01892471644673,0.158240470998089
"88","Phvul.011G024801","Phvul.011G024801.1","PTHR31692:SF4 - EXPANSIN-LIKE A1-RELATED (1 of 1)",1.8834471052929e-05,0.00576891287228011,18.3036625813698,0.988247186877773,1,7.48008303402886,0.197649437375554,0.000642151748936101,0.197007285626618,0.0221758193107881,0.197007285626618
"89","Phvul.008G194600","Phvul.008G194600.1","PTHR31719:SF5 - NAC DOMAIN-CONTAINING PROTEIN 6-RELATED (1 of 2)",1.90913661920103e-05,0.00578189532965669,18.2778550700229,3.48008197705822,1,4.71511411720192,0.696016395411647,0.0182058885452011,0.677810506866444,0.0308955562227793,0.677810506866444
"90","Phvul.011G150100","Phvul.011G150100.1","PTHR27002:SF9 - CYSTEINE-RICH RECEPTOR-LIKE PROTEIN KINASE 27-RELATED (1 of 4)",1.95493648484311e-05,0.00585481755694012,18.2326984927204,3.65485468775896,1,4.16755986854957,0.730970937551793,0.0212524640377285,0.709718473514064,0.0413317574716423,0.709718473514064
"91","Phvul.003G128400","Phvul.003G128400.1","",2.26923040175911e-05,0.00638067543653714,17.948836916194,3.08952712240903,1,6.80325683642856,0.617905424481806,0.00144777411110765,0.616457650370698,0.0187646304221575,0.616457650370698
